id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
1115358,870,NSE_FO:BANKNIFTY22SEP2241500CE,20-09-2022 10:30,1,25,354.2,20-09-2022 12:00,0,25,322.5,792.5,8.95,77728.75,47.11,242728.75,-16.97
1114738,870,NSE_FO:BANKNIFTY22SEP2240700CE,19-09-2022 09:30,1,25,464.45,19-09-2022 09:45,0,25,544.45,-2000,-17.22,76936.25,46.63,241936.25,-17.24
1114134,870,NSE_FO:BANKNIFTY22SEP2241100PE,16-09-2022 09:45,1,25,483.7,16-09-2022 10:00,0,25,563.7,-2000,-16.54,78936.25,47.84,243936.25,-16.56
1113606,870,NSE_FO:BANKNIFTY15SEP2241700PE,15-09-2022 09:45,1,25,196.5,15-09-2022 10:00,0,25,276.5,-2000,-40.71,80936.25,49.05,245936.25,-15.87
1112918,870,NSE_FO:BANKNIFTY15SEP2240800PE,14-09-2022 09:45,1,25,301.55,14-09-2022 11:00,0,25,221.55,2000,26.53,82936.25,50.26,247936.25,-15.19
1112270,870,NSE_FO:BANKNIFTY15SEP2240800PE,13-09-2022 13:45,1,25,296.1,13-09-2022 15:15,0,25,251.85,1106.25,14.94,80936.25,49.05,245936.25,-15.87
1112266,870,NSE_FO:BANKNIFTY15SEP2240800CE,13-09-2022 13:00,1,25,285.9,13-09-2022 13:45,0,25,286,-2.5,-0.03,79830,48.38,244830,-16.25
1112259,870,NSE_FO:BANKNIFTY15SEP2240800PE,13-09-2022 12:00,1,25,304.15,13-09-2022 13:00,0,25,302.05,52.5,0.69,79832.5,48.38,244832.5,-16.25
1112248,870,NSE_FO:BANKNIFTY15SEP2240800CE,13-09-2022 10:30,1,25,297,13-09-2022 12:00,0,25,293.05,98.75,1.33,79780,48.35,244780,-16.27
1111636,870,NSE_FO:BANKNIFTY15SEP2240600PE,12-09-2022 14:15,1,25,308.75,12-09-2022 14:45,0,25,358.45,-1242.5,-16.1,79681.25,48.29,244681.25,-16.3
1111635,870,NSE_FO:BANKNIFTY15SEP2240600CE,12-09-2022 12:30,1,25,368.2,12-09-2022 14:15,0,25,379.2,-275,-2.99,80923.75,49.04,245923.75,-15.88
1111632,870,NSE_FO:BANKNIFTY15SEP2240700PE,12-09-2022 11:45,1,25,368.3,12-09-2022 12:30,0,25,383.25,-373.75,-4.06,81198.75,49.21,246198.75,-15.78
1111628,870,NSE_FO:BANKNIFTY15SEP2240600CE,12-09-2022 11:00,1,25,357.5,12-09-2022 11:45,0,25,385.65,-703.75,-7.87,81572.5,49.44,246572.5,-15.65
1111625,870,NSE_FO:BANKNIFTY15SEP2240500PE,12-09-2022 10:00,1,25,337.6,12-09-2022 11:00,0,25,313.8,595,7.05,82276.25,49.86,247276.25,-15.41
1110926,870,NSE_FO:BANKNIFTY15SEP2240500PE,09-09-2022 12:45,1,25,384,09-09-2022 13:15,0,25,462.55,-1963.75,-20.46,81681.25,49.5,246681.25,-15.62
1110925,870,NSE_FO:BANKNIFTY15SEP2240600CE,09-09-2022 10:45,1,25,405.05,09-09-2022 12:45,0,25,371.5,838.75,8.28,83645,50.69,248645,-14.94
1110924,870,NSE_FO:BANKNIFTY15SEP2240600PE,09-09-2022 10:30,1,25,387.05,09-09-2022 10:45,0,25,393.5,-161.25,-1.67,82806.25,50.19,247806.25,-15.23
1110922,870,NSE_FO:BANKNIFTY15SEP2240600CE,09-09-2022 10:15,1,25,392.4,09-09-2022 10:30,0,25,417,-615,-6.27,82967.5,50.28,247967.5,-15.18
1110916,870,NSE_FO:BANKNIFTY15SEP2240600PE,09-09-2022 09:30,1,25,412.1,09-09-2022 10:15,0,25,416.05,-98.75,-0.96,83582.5,50.66,248582.5,-14.97
1110258,870,NSE_FO:BANKNIFTY08SEP2239900PE,08-09-2022 11:30,1,25,109.4,08-09-2022 12:45,0,25,54.65,1368.75,50.05,83681.25,50.72,248681.25,-14.93
1110253,870,NSE_FO:BANKNIFTY08SEP2239900CE,08-09-2022 10:30,1,25,164.7,08-09-2022 11:30,0,25,139.45,631.25,15.33,82312.5,49.89,247312.5,-15.4
1109615,870,NSE_FO:BANKNIFTY08SEP2239500CE,07-09-2022 14:15,1,25,238.2,07-09-2022 15:15,0,25,199.5,967.5,16.25,81681.25,49.5,246681.25,-15.62
1109612,870,NSE_FO:BANKNIFTY08SEP2239500PE,07-09-2022 13:30,1,25,207.05,07-09-2022 14:15,0,25,225.4,-458.75,-8.86,80713.75,48.92,245713.75,-15.95
1109606,870,NSE_FO:BANKNIFTY08SEP2239500CE,07-09-2022 12:45,1,25,243.4,07-09-2022 13:30,0,25,269.05,-641.25,-10.54,81172.5,49.2,246172.5,-15.79
1109598,870,NSE_FO:BANKNIFTY08SEP2239400PE,07-09-2022 11:45,1,25,235.1,07-09-2022 12:45,0,25,205.95,728.75,12.4,81813.75,49.58,246813.75,-15.57
1109594,870,NSE_FO:BANKNIFTY08SEP2239400CE,07-09-2022 11:00,1,25,261.8,07-09-2022 11:45,0,25,279.75,-448.75,-6.86,81085,49.14,246085,-15.82
1108962,870,NSE_FO:BANKNIFTY08SEP2239900CE,06-09-2022 12:30,1,25,347.7,06-09-2022 13:15,0,25,310.6,927.5,10.67,81533.75,49.41,246533.75,-15.67
1108961,870,NSE_FO:BANKNIFTY08SEP2239700PE,06-09-2022 11:00,1,25,311.55,06-09-2022 12:30,0,25,207.95,2590,33.25,80606.25,48.85,245606.25,-15.98
1108959,870,NSE_FO:BANKNIFTY08SEP2239700CE,06-09-2022 10:15,1,25,363.6,06-09-2022 11:00,0,25,358.75,121.25,1.33,78016.25,47.28,243016.25,-16.87
1108949,870,NSE_FO:BANKNIFTY08SEP2239900PE,06-09-2022 10:00,1,25,359.45,06-09-2022 10:15,0,25,425,-1638.75,-18.24,77895,47.21,242895,-16.91
1108314,870,NSE_FO:BANKNIFTY08SEP2239800CE,05-09-2022 15:00,1,25,363,05-09-2022 15:15,0,25,363,0,0,79533.75,48.2,244533.75,-16.35
1108308,870,NSE_FO:BANKNIFTY08SEP2239800PE,05-09-2022 14:00,1,25,340.45,05-09-2022 15:00,0,25,356.8,-408.75,-4.8,79533.75,48.2,244533.75,-16.35
1108301,870,NSE_FO:BANKNIFTY08SEP2239800CE,05-09-2022 13:00,1,25,379.8,05-09-2022 14:00,0,25,375.2,115,1.21,79942.5,48.45,244942.5,-16.21
1108294,870,NSE_FO:BANKNIFTY08SEP2239800PE,05-09-2022 12:15,1,25,359.95,05-09-2022 13:00,0,25,345.65,357.5,3.97,79827.5,48.38,244827.5,-16.25
1108287,870,NSE_FO:BANKNIFTY08SEP2239700CE,05-09-2022 10:45,1,25,398.7,05-09-2022 12:15,0,25,422.7,-600,-6.02,79470,48.16,244470,-16.37
1107657,870,NSE_FO:BANKNIFTY08SEP2239400CE,02-09-2022 14:45,1,25,429.3,02-09-2022 15:15,0,25,406.85,561.25,5.23,80070,48.53,245070,-16.17
1107653,870,NSE_FO:BANKNIFTY08SEP2239500PE,02-09-2022 14:15,1,25,376.5,02-09-2022 14:45,0,25,448.85,-1808.75,-19.22,79508.75,48.19,244508.75,-16.36
1107647,870,NSE_FO:BANKNIFTY08SEP2239500CE,02-09-2022 13:15,1,25,411.5,02-09-2022 14:15,0,25,442.15,-766.25,-7.45,81317.5,49.28,246317.5,-15.74
1107643,870,NSE_FO:BANKNIFTY08SEP2239300PE,02-09-2022 11:45,1,25,426.2,02-09-2022 13:15,0,25,334.55,2291.25,21.5,82083.75,49.75,247083.75,-15.48
1107639,870,NSE_FO:BANKNIFTY08SEP2239300CE,02-09-2022 11:30,1,25,440.85,02-09-2022 11:45,0,25,451.7,-271.25,-2.46,79792.5,48.36,244792.5,-16.26
1107634,870,NSE_FO:BANKNIFTY08SEP2239400PE,02-09-2022 10:45,1,25,450.2,02-09-2022 11:30,0,25,489.8,-990,-8.8,80063.75,48.52,245063.75,-16.17
1107619,870,NSE_FO:BANKNIFTY08SEP2239300CE,02-09-2022 09:30,1,25,473.7,02-09-2022 10:45,0,25,482.5,-220,-1.86,81053.75,49.12,246053.75,-15.83
1103801,870,NSE_FO:BANKNIFTY01SEP2239400PE,01-09-2022 10:00,1,25,170.2,01-09-2022 10:30,0,25,90.2,2000,47,81273.75,49.26,246273.75,-15.76
1090091,870,NSE_FO:BANKNIFTY01SEP2238700CE,30-08-2022 10:30,1,25,252.3,30-08-2022 10:45,0,25,332.3,-2000,-31.71,79273.75,48.04,244273.75,-16.44
1089575,870,NSE_FO:BANKNIFTY01SEP2238300CE,29-08-2022 14:30,1,25,310.9,29-08-2022 15:15,0,25,303.7,180,2.32,81273.75,49.26,246273.75,-15.76
1089570,870,NSE_FO:BANKNIFTY01SEP2238300PE,29-08-2022 13:45,1,25,306.9,29-08-2022 14:30,0,25,319.65,-318.75,-4.15,81093.75,49.15,246093.75,-15.82
1089568,870,NSE_FO:BANKNIFTY01SEP2238300CE,29-08-2022 12:45,1,25,323.1,29-08-2022 13:45,0,25,326.65,-88.75,-1.1,81412.5,49.34,246412.5,-15.71
1089567,870,NSE_FO:BANKNIFTY01SEP2238300PE,29-08-2022 11:45,1,25,339.65,29-08-2022 12:45,0,25,325.6,351.25,4.14,81501.25,49.39,246501.25,-15.68
1089565,870,NSE_FO:BANKNIFTY01SEP2238200CE,29-08-2022 11:00,1,25,360.7,29-08-2022 11:45,0,25,377.7,-425,-4.71,81150,49.18,246150,-15.8
1089562,870,NSE_FO:BANKNIFTY01SEP2238300PE,29-08-2022 10:15,1,25,328.85,29-08-2022 11:00,0,25,361.9,-826.25,-10.05,81575,49.44,246575,-15.65
1088955,870,NSE_FO:BANKNIFTY01SEP2239200CE,26-08-2022 10:30,1,25,397.75,26-08-2022 11:15,0,25,325.75,1800,18.1,82401.25,49.94,247401.25,-15.37
1088948,870,NSE_FO:BANKNIFTY01SEP2239200PE,26-08-2022 09:30,1,25,347.4,26-08-2022 10:30,0,25,339.4,200,2.3,80601.25,48.85,245601.25,-15.99
1088333,870,NSE_FO:BANKNIFTY25AUG2239400CE,25-08-2022 12:45,1,25,94.55,25-08-2022 13:00,0,25,122.05,-687.5,-29.09,80401.25,48.73,245401.25,-16.05
1088324,870,NSE_FO:BANKNIFTY25AUG2239400PE,25-08-2022 12:00,1,25,84.55,25-08-2022 12:45,0,25,86.85,-57.5,-2.72,81088.75,49.14,246088.75,-15.82
1088315,870,NSE_FO:BANKNIFTY25AUG2239300CE,25-08-2022 10:15,1,25,131.8,25-08-2022 12:00,0,25,182,-1255,-38.09,81146.25,49.18,246146.25,-15.8
1087819,870,NSE_FO:BANKNIFTY25AUG2238600CE,24-08-2022 09:45,1,25,243.3,24-08-2022 10:15,0,25,323.3,-2000,-32.88,82401.25,49.94,247401.25,-15.37
1087116,870,NSE_FO:BANKNIFTY25AUG2238400CE,23-08-2022 10:30,1,25,278.4,23-08-2022 10:45,0,25,198.4,2000,28.74,84401.25,51.15,249401.25,-14.69
1086525,870,NSE_FO:BANKNIFTY25AUG2238300PE,22-08-2022 14:00,1,25,269,22-08-2022 14:30,0,25,229.75,981.25,14.59,82401.25,49.94,247401.25,-15.37
1086523,870,NSE_FO:BANKNIFTY25AUG2238400CE,22-08-2022 12:45,1,25,303.9,22-08-2022 14:00,0,25,247.4,1412.5,18.59,81420,49.35,246420,-15.71
1086520,870,NSE_FO:BANKNIFTY25AUG2238300PE,22-08-2022 11:00,1,25,260.85,22-08-2022 12:45,0,25,221.05,995,15.26,80007.5,48.49,245007.5,-16.19
1086518,870,NSE_FO:BANKNIFTY25AUG2238300CE,22-08-2022 10:45,1,25,325.25,22-08-2022 11:00,0,25,343.9,-466.25,-5.73,79012.5,47.89,244012.5,-16.53
1086512,870,NSE_FO:BANKNIFTY25AUG2238400PE,22-08-2022 10:15,1,25,294.65,22-08-2022 10:45,0,25,331.55,-922.5,-12.52,79478.75,48.17,244478.75,-16.37
1083433,870,NSE_FO:BANKNIFTY25AUG2239500PE,19-08-2022 10:45,1,25,286.65,19-08-2022 11:00,0,25,366.65,-2000,-27.91,80401.25,48.73,245401.25,-16.05
1080575,870,NSE_FO:BANKNIFTY18AUG2239400PE,18-08-2022 12:15,1,25,95.7,18-08-2022 12:45,0,25,67.4,707.5,29.57,82401.25,49.94,247401.25,-15.37
1080573,870,NSE_FO:BANKNIFTY18AUG2239600CE,18-08-2022 10:45,1,25,80.9,18-08-2022 12:15,0,25,25.15,1393.75,68.91,81693.75,49.51,246693.75,-15.61
1080566,870,NSE_FO:BANKNIFTY18AUG2239600PE,18-08-2022 10:00,1,25,117.2,18-08-2022 10:45,0,25,121.25,-101.25,-3.46,80300,48.67,245300,-16.09
1078964,870,NSE_FO:BANKNIFTY18AUG2239400PE,17-08-2022 14:30,1,25,172.8,17-08-2022 15:15,0,25,134.75,951.25,22.02,80401.25,48.73,245401.25,-16.05
1078961,870,NSE_FO:BANKNIFTY18AUG2239400CE,17-08-2022 13:45,1,25,148.1,17-08-2022 14:30,0,25,149.3,-30,-0.81,79450,48.15,244450,-16.38
1078959,870,NSE_FO:BANKNIFTY18AUG2239300PE,17-08-2022 12:30,1,25,147.95,17-08-2022 13:45,0,25,136.25,292.5,7.91,79480,48.17,244480,-16.37
1078955,870,NSE_FO:BANKNIFTY18AUG2239300CE,17-08-2022 11:45,1,25,194.6,17-08-2022 12:30,0,25,197.75,-78.75,-1.62,79187.5,47.99,244187.5,-16.47
1078947,870,NSE_FO:BANKNIFTY18AUG2239300PE,17-08-2022 10:15,1,25,162.8,17-08-2022 11:45,0,25,156.95,146.25,3.59,79266.25,48.04,244266.25,-16.44
1078937,870,NSE_FO:BANKNIFTY18AUG2239300CE,17-08-2022 09:30,1,25,186.15,17-08-2022 10:15,0,25,217.55,-785,-16.87,79120,47.95,244120,-16.49
1075944,870,NSE_FO:BANKNIFTY18AUG2239200PE,16-08-2022 14:00,1,25,243.4,16-08-2022 15:15,0,25,211.35,801.25,13.17,79905,48.43,244905,-16.22
1075940,870,NSE_FO:BANKNIFTY18AUG2239100CE,16-08-2022 13:15,1,25,263.2,16-08-2022 14:00,0,25,266.1,-72.5,-1.1,79103.75,47.94,244103.75,-16.5
1075935,870,NSE_FO:BANKNIFTY18AUG2239300PE,16-08-2022 12:30,1,25,235.7,16-08-2022 13:15,0,25,309.85,-1853.75,-31.46,79176.25,47.99,244176.25,-16.47
1075922,870,NSE_FO:BANKNIFTY18AUG2239300CE,16-08-2022 10:15,1,25,260.05,16-08-2022 12:30,0,25,219.3,1018.75,15.67,81030,49.11,246030,-15.84
1067150,870,NSE_FO:BANKNIFTY18AUG2238800PE,12-08-2022 10:00,1,25,315.95,12-08-2022 11:45,0,25,235.95,2000,25.32,80011.25,48.49,245011.25,-16.19
1066416,870,NSE_FO:BANKNIFTY11AUG2238900CE,11-08-2022 10:45,1,25,88.4,11-08-2022 11:30,0,25,53.7,867.5,39.25,78011.25,47.28,243011.25,-16.87
1066413,870,NSE_FO:BANKNIFTY11AUG2238700PE,11-08-2022 09:30,1,25,111.7,11-08-2022 10:45,0,25,62.65,1226.25,43.91,77143.75,46.75,242143.75,-17.17
1065807,870,NSE_FO:BANKNIFTY11AUG2238200CE,10-08-2022 10:00,1,25,227.7,10-08-2022 10:15,0,25,323.7,-2400,-42.16,75917.5,46.01,240917.5,-17.59
1065456,870,NSE_FO:BANKNIFTY11AUG2237900PE,08-08-2022 09:45,1,25,290.15,08-08-2022 10:15,0,25,299.3,-228.75,-3.15,78317.5,47.47,243317.5,-16.77
1065452,870,NSE_FO:BANKNIFTY11AUG2237800CE,08-08-2022 09:30,1,25,316.45,08-08-2022 09:45,0,25,389.35,-1822.5,-23.04,78546.25,47.6,243546.25,-16.69
985247,870,NSE_FO:BANKNIFTY11AUG2238100PE,05-08-2022 11:15,1,25,359.45,05-08-2022 11:30,0,25,393.25,-845,-9.4,80368.75,48.71,245368.75,-16.07
985245,870,NSE_FO:BANKNIFTY11AUG2238000CE,05-08-2022 10:45,1,25,372.2,05-08-2022 11:15,0,25,434.3,-1552.5,-16.68,81213.75,49.22,246213.75,-15.78
984838,870,NSE_FO:BANKNIFTY04AUG2238100CE,04-08-2022 09:30,1,25,146.55,04-08-2022 11:15,0,25,45.85,2517.5,68.71,82766.25,50.16,247766.25,-15.25
984298,870,NSE_FO:BANKNIFTY04AUG2238000PE,03-08-2022 10:00,1,25,271.45,03-08-2022 10:30,0,25,383.45,-2800,-41.26,80248.75,48.64,245248.75,-16.11
968048,870,NSE_FO:BANKNIFTY04AUG2237900PE,02-08-2022 09:45,1,25,304.5,02-08-2022 10:15,0,25,432.95,-3211.25,-42.18,83048.75,50.33,248048.75,-15.15
965459,870,NSE_FO:BANKNIFTY04AUG2237500CE,01-08-2022 09:30,1,25,311.5,01-08-2022 10:15,0,25,396,-2112.5,-27.13,86260,52.28,251260,-14.05
964740,870,NSE_FO:BANKNIFTY04AUG2237500CE,29-07-2022 10:15,1,25,344.05,29-07-2022 10:45,0,25,242.5,2538.75,29.52,88372.5,53.56,253372.5,-13.33
964268,870,NSE_FO:BANKNIFTY28JUL2237300CE,28-07-2022 14:45,1,25,37.65,28-07-2022 15:15,0,25,38.45,-20,-2.12,85833.75,52.02,250833.75,-14.2
964265,870,NSE_FO:BANKNIFTY28JUL2237300PE,28-07-2022 12:30,1,25,91.9,28-07-2022 14:45,0,25,40,1297.5,56.47,85853.75,52.03,250853.75,-14.19
964263,870,NSE_FO:BANKNIFTY28JUL2237300CE,28-07-2022 11:00,1,25,96.3,28-07-2022 12:30,0,25,86.8,237.5,9.87,84556.25,51.25,249556.25,-14.63
964259,870,NSE_FO:BANKNIFTY28JUL2237200PE,28-07-2022 10:15,1,25,97.85,28-07-2022 11:00,0,25,71.4,661.25,27.03,84318.75,51.1,249318.75,-14.71
964254,870,NSE_FO:BANKNIFTY28JUL2237100CE,28-07-2022 09:45,1,25,141.25,28-07-2022 10:15,0,25,204.2,-1573.75,-44.57,83657.5,50.7,248657.5,-14.94
963698,870,NSE_FO:BANKNIFTY28JUL2236400PE,27-07-2022 10:00,1,25,226.85,27-07-2022 11:00,0,25,140.3,2163.75,38.15,85231.25,51.66,250231.25,-14.4
959184,870,NSE_FO:BANKNIFTY28JUL2236400PE,26-07-2022 10:45,1,25,267.7,26-07-2022 12:15,0,25,181.1,2165,32.35,83067.5,50.34,248067.5,-15.14
958697,870,NSE_FO:BANKNIFTY28JUL2236800CE,25-07-2022 09:45,1,25,328.5,25-07-2022 11:00,0,25,188.15,3508.75,42.72,80902.5,49.03,245902.5,-15.88
958681,870,NSE_FO:BANKNIFTY28JUL2237000PE,25-07-2022 09:30,1,25,356.95,25-07-2022 09:45,0,25,412.5,-1388.75,-15.56,77393.75,46.91,242393.75,-17.08
958237,870,NSE_FO:BANKNIFTY28JUL2236500CE,22-07-2022 10:15,1,25,321.8,22-07-2022 12:00,0,25,410,-2205,-27.41,78782.5,47.75,243782.5,-16.61
958229,870,NSE_FO:BANKNIFTY28JUL2236500PE,22-07-2022 09:30,1,25,346.75,22-07-2022 10:15,0,25,371.5,-618.75,-7.14,80987.5,49.08,245987.5,-15.85
953647,870,NSE_FO:BANKNIFTY21JUL2236200PE,21-07-2022 14:15,1,25,78.65,21-07-2022 14:30,0,25,42.7,898.75,45.71,81606.25,49.46,246606.25,-15.64
953643,870,NSE_FO:BANKNIFTY21JUL2236300CE,21-07-2022 12:00,1,25,82.3,21-07-2022 14:15,0,25,10.2,1802.5,87.61,80707.5,48.91,245707.5,-15.95
953634,870,NSE_FO:BANKNIFTY21JUL2236200PE,21-07-2022 11:30,1,25,92.6,21-07-2022 12:00,0,25,81.45,278.75,12.04,78905,47.82,243905,-16.57
953626,870,NSE_FO:BANKNIFTY21JUL2236100CE,21-07-2022 10:45,1,25,104.8,21-07-2022 11:30,0,25,185.45,-2016.25,-76.96,78626.25,47.65,243626.25,-16.66
953615,870,NSE_FO:BANKNIFTY21JUL2236000PE,21-07-2022 09:30,1,25,127.75,21-07-2022 10:45,0,25,79.25,1212.5,37.96,80642.5,48.87,245642.5,-15.97
928312,870,NSE_FO:BANKNIFTY21JUL2236100PE,20-07-2022 12:30,1,25,186.45,20-07-2022 13:15,0,25,258.35,-1797.5,-38.56,79430,48.14,244430,-16.39
928307,870,NSE_FO:BANKNIFTY21JUL2236100CE,20-07-2022 11:30,1,25,210.95,20-07-2022 12:30,0,25,195.8,378.75,7.18,81227.5,49.23,246227.5,-15.77
928302,870,NSE_FO:BANKNIFTY21JUL2236100PE,20-07-2022 11:00,1,25,181.9,20-07-2022 11:30,0,25,183.9,-50,-1.1,80848.75,49,245848.75,-15.9
928294,870,NSE_FO:BANKNIFTY21JUL2236100CE,20-07-2022 10:30,1,25,196.2,20-07-2022 11:00,0,25,219.05,-571.25,-11.65,80898.75,49.03,245898.75,-15.88
928276,870,NSE_FO:BANKNIFTY21JUL2236100PE,20-07-2022 09:45,1,25,197.6,20-07-2022 10:30,0,25,216.1,-462.5,-9.36,81470,49.38,246470,-15.69
927852,870,NSE_FO:BANKNIFTY21JUL2235400PE,19-07-2022 10:00,1,25,251.75,19-07-2022 11:15,0,25,155.4,2408.75,38.27,81932.5,49.66,246932.5,-15.53
921888,870,NSE_FO:BANKNIFTY21JUL2235000CE,18-07-2022 11:45,1,25,256.35,18-07-2022 12:30,0,25,337.3,-2023.75,-31.58,79523.75,48.2,244523.75,-16.35
921885,870,NSE_FO:BANKNIFTY21JUL2234900PE,18-07-2022 11:00,1,25,255.1,18-07-2022 11:45,0,25,249.3,145,2.27,81547.5,49.42,246547.5,-15.66
921881,870,NSE_FO:BANKNIFTY21JUL2234900CE,18-07-2022 09:45,1,25,275.65,18-07-2022 11:00,0,25,304.65,-725,-10.52,81402.5,49.33,246402.5,-15.71
921871,870,NSE_FO:BANKNIFTY21JUL2234900PE,18-07-2022 09:30,1,25,300.65,18-07-2022 09:45,0,25,297.25,85,1.13,82127.5,49.77,247127.5,-15.46
917359,870,NSE_FO:BANKNIFTY21JUL2234500CE,15-07-2022 13:45,1,25,381.5,15-07-2022 14:15,0,25,419.45,-948.75,-9.95,82042.5,49.72,247042.5,-15.49
917355,870,NSE_FO:BANKNIFTY21JUL2234600PE,15-07-2022 13:00,1,25,352.5,15-07-2022 13:45,0,25,362.4,-247.5,-2.81,82991.25,50.3,247991.25,-15.17
917351,870,NSE_FO:BANKNIFTY21JUL2234500CE,15-07-2022 12:30,1,25,376.75,15-07-2022 13:00,0,25,407.25,-762.5,-8.1,83238.75,50.45,248238.75,-15.08
917338,870,NSE_FO:BANKNIFTY21JUL2234600PE,15-07-2022 10:45,1,25,340.3,15-07-2022 12:30,0,25,379.8,-987.5,-11.61,84001.25,50.91,249001.25,-14.82
917332,870,NSE_FO:BANKNIFTY21JUL2234600CE,15-07-2022 09:45,1,25,395.25,15-07-2022 10:45,0,25,372.45,570,5.77,84988.75,51.51,249988.75,-14.49
916903,870,NSE_FO:BANKNIFTY14JUL2234800CE,14-07-2022 10:30,1,25,142,14-07-2022 11:00,0,25,209,-1675,-47.18,84418.75,51.16,249418.75,-14.68
916902,870,NSE_FO:BANKNIFTY14JUL2234900PE,14-07-2022 09:45,1,25,133.25,14-07-2022 10:30,0,25,168.25,-875,-26.27,86093.75,52.18,251093.75,-14.11
912437,870,NSE_FO:BANKNIFTY14JUL2235300PE,13-07-2022 09:30,1,25,235.85,13-07-2022 10:30,0,25,338.85,-2575,-43.67,86968.75,52.71,251968.75,-13.81
910952,870,NSE_FO:BANKNIFTY14JUL2235300PE,12-07-2022 12:15,1,25,283,12-07-2022 14:15,0,25,221.45,1538.75,21.75,89543.75,54.27,254543.75,-12.93
910940,870,NSE_FO:BANKNIFTY14JUL2235300CE,12-07-2022 11:15,1,25,286.05,12-07-2022 12:15,0,25,245.05,1025,14.33,88005,53.34,253005,-13.45
910927,870,NSE_FO:BANKNIFTY14JUL2235400PE,12-07-2022 10:30,1,25,297.2,12-07-2022 11:15,0,25,298.9,-42.5,-0.57,86980,52.72,251980,-13.8
894895,870,NSE_FO:BANKNIFTY14JUL2235300CE,11-07-2022 13:30,1,25,277.2,11-07-2022 14:15,0,25,397,-2995,-43.22,87022.5,52.74,252022.5,-13.79
894892,870,NSE_FO:BANKNIFTY14JUL2235300PE,11-07-2022 12:15,1,25,335.6,11-07-2022 13:30,0,25,327,215,2.56,90017.5,54.56,255017.5,-12.76
894887,870,NSE_FO:BANKNIFTY14JUL2235300CE,11-07-2022 10:45,1,25,298.95,11-07-2022 12:15,0,25,276.5,561.25,7.51,89802.5,54.43,254802.5,-12.84
894447,870,NSE_FO:BANKNIFTY14JUL2235100PE,08-07-2022 15:00,1,25,369,08-07-2022 15:15,0,25,369,0,0,89241.25,54.09,254241.25,-13.03
894445,870,NSE_FO:BANKNIFTY14JUL2235100CE,08-07-2022 14:00,1,25,327.5,08-07-2022 15:00,0,25,336,-212.5,-2.6,89241.25,54.09,254241.25,-13.03
894442,870,NSE_FO:BANKNIFTY14JUL2235100PE,08-07-2022 12:30,1,25,376.8,08-07-2022 14:00,0,25,390.05,-331.25,-3.52,89453.75,54.21,254453.75,-12.96
894439,870,NSE_FO:BANKNIFTY14JUL2235100CE,08-07-2022 11:30,1,25,349,08-07-2022 12:30,0,25,358,-225,-2.58,89785,54.42,254785,-12.84
894437,870,NSE_FO:BANKNIFTY14JUL2235100PE,08-07-2022 11:15,1,25,386.2,08-07-2022 11:30,0,25,394,-195,-2.02,90010,54.55,255010,-12.77
894435,870,NSE_FO:BANKNIFTY14JUL2235100CE,08-07-2022 09:30,1,25,364.5,08-07-2022 11:15,0,25,359.9,115,1.26,90205,54.67,255205,-12.7
894070,870,NSE_FO:BANKNIFTY07JUL2234700CE,07-07-2022 11:15,1,25,85.45,07-07-2022 12:00,0,25,119.7,-856.25,-40.08,90090,54.6,255090,-12.74
894067,870,NSE_FO:BANKNIFTY07JUL2234700PE,07-07-2022 10:45,1,25,128.35,07-07-2022 11:15,0,25,151.3,-573.75,-17.88,90946.25,55.12,255946.25,-12.45
894063,870,NSE_FO:BANKNIFTY07JUL2234600CE,07-07-2022 09:45,1,25,132.15,07-07-2022 10:45,0,25,177.4,-1131.25,-34.24,91520,55.47,256520,-12.25
892459,870,NSE_FO:BANKNIFTY07JUL2234100PE,06-07-2022 09:30,1,25,200.25,06-07-2022 10:00,0,25,296.1,-2396.25,-47.87,92651.25,56.15,257651.25,-11.86
892132,870,NSE_FO:BANKNIFTY07JUL2234300CE,05-07-2022 12:45,1,25,236.05,05-07-2022 14:30,0,25,112,3101.25,52.55,95047.5,57.6,260047.5,-11.04
892032,870,NSE_FO:BANKNIFTY07JUL2234300PE,05-07-2022 11:45,1,25,259.5,05-07-2022 12:45,0,25,269.25,-243.75,-3.76,91946.25,55.72,256946.25,-12.11
892004,870,NSE_FO:BANKNIFTY07JUL2234200CE,05-07-2022 10:15,1,25,275.85,05-07-2022 11:45,0,25,306.65,-770,-11.17,92190,55.87,257190,-12.02
891675,870,NSE_FO:BANKNIFTY07JUL2233800PE,04-07-2022 11:00,1,25,360.8,04-07-2022 11:15,0,25,373.35,-313.75,-3.48,92960,56.34,257960,-11.76
891662,870,NSE_FO:BANKNIFTY07JUL2233600CE,04-07-2022 09:45,1,25,343.95,04-07-2022 11:00,0,25,414.3,-1758.75,-20.45,93273.75,56.53,258273.75,-11.65
887796,870,NSE_FO:BANKNIFTY07JUL2233200PE,01-07-2022 10:00,1,25,442.5,01-07-2022 11:30,0,25,360.05,2061.25,18.63,95032.5,57.6,260032.5,-11.05
